trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
23799307,2019-07-16 18:33:52 UTC,2019-07-16 18:38:37 UTC,1650,284.0,643,Smith Park (*),622,California Ave & Cortez St,Subscriber,Female,1952
23799471,2019-07-16 18:39:34 UTC,2019-07-16 18:54:31 UTC,2486,897.0,359,Larrabee St & Division St,145,Mies van der Rohe Way & Chestnut St,Subscriber,Male,1954
23799479,2019-07-16 18:39:45 UTC,2019-07-16 18:55:01 UTC,1362,915.0,230,Lincoln Ave & Roscoe St,299,Halsted St & Roscoe St,Subscriber,Male,2000
23799739,2019-07-16 18:50:54 UTC,2019-07-16 18:55:33 UTC,303,278.0,264,Stetson Ave & South Water St,38,Clark St & Lake St,Subscriber,Male,1959
23799774,2019-07-16 18:52:22 UTC,2019-07-16 19:30:00 UTC,156,2258.0,517,Clark St & Jarvis Ave,334,Lake Shore Dr & Belmont Ave,Subscriber,Female,1955
23799809,2019-07-16 18:53:58 UTC,2019-07-16 18:57:01 UTC,774,182.0,460,Clark St & Bryn Mawr Ave,463,Clark St & Berwyn Ave,Subscriber,Male,1959
23799867,2019-07-16 18:56:13 UTC,2019-07-16 19:11:11 UTC,2200,897.0,50,Clark St & Ida B Wells Dr,172,Rush St & Cedar St,Subscriber,Male,1955
23799970,2019-07-16 19:00:08 UTC,2019-07-16 19:42:12 UTC,5703,2523.0,263,Rhodes Ave & 32nd St,263,Rhodes Ave & 32nd St,Subscriber,Female,1959
23800092,2019-07-16 19:04:46 UTC,2019-07-16 19:20:50 UTC,6268,964.0,282,Halsted St & Maxwell St,320,Loomis St & Lexington St,Subscriber,Female,2000
23800109,2019-07-16 19:05:28 UTC,2019-07-16 19:33:13 UTC,6332,1665.0,299,Halsted St & Roscoe St,16,Paulina Ave & North Ave,Subscriber,Female,1959
23800229,2019-07-16 19:10:36 UTC,2019-07-16 19:14:10 UTC,1310,214.0,338,Calumet Ave & 18th St,178,State St & 19th St,Subscriber,Male,1948
23800384,2019-07-16 19:17:30 UTC,2019-07-16 19:40:17 UTC,4050,1367.0,35,Streeter Dr & Grand Ave,284,Michigan Ave & Jackson Blvd,Subscriber,Female,1949
23800403,2019-07-16 19:18:19 UTC,2019-07-16 19:22:00 UTC,320,220.0,296,Broadway & Belmont Ave,299,Halsted St & Roscoe St,Subscriber,Male,1953
23800590,2019-07-16 19:26:45 UTC,2019-07-16 19:57:34 UTC,4070,1849.0,7,Field Blvd & South Water St,7,Field Blvd & South Water St,Subscriber,Female,1956
23800877,2019-07-16 19:40:33 UTC,2019-07-16 19:44:18 UTC,5970,224.0,211,St. Clair St & Erie St,142,McClurg Ct & Erie St,Subscriber,Male,2001
23800971,2019-07-16 19:45:14 UTC,2019-07-16 20:15:59 UTC,5703,1844.0,263,Rhodes Ave & 32nd St,263,Rhodes Ave & 32nd St,Subscriber,Female,1959
23800987,2019-07-16 19:45:53 UTC,2019-07-16 19:53:51 UTC,4194,478.0,447,Glenwood Ave & Morse Ave,467,Western Ave & Lunt Ave,Subscriber,Female,1959
23801009,2019-07-16 19:46:59 UTC,2019-07-16 20:05:49 UTC,3573,1130.0,294,Broadway & Berwyn Ave,525,Glenwood Ave & Touhy Ave,Subscriber,Male,1954
23801201,2019-07-16 19:57:20 UTC,2019-07-16 20:09:42 UTC,5970,741.0,142,McClurg Ct & Erie St,142,McClurg Ct & Erie St,Subscriber,Male,2001
23801258,2019-07-16 20:00:35 UTC,2019-07-16 20:05:12 UTC,5382,276.0,597,Chicago Ave & Washington St,598,Elmwood Ave & Austin St,Subscriber,Male,1959
23801489,2019-07-16 20:15:10 UTC,2019-07-16 20:21:25 UTC,6068,374.0,446,Western Ave & 28th St,442,California Ave & 23rd Pl,Subscriber,Male,1948
23801513,2019-07-16 20:16:57 UTC,2019-07-16 20:44:24 UTC,4174,1647.0,191,Canal St & Monroe St,67,Sheffield Ave & Fullerton Ave,Subscriber,Female,1958
23801564,2019-07-16 20:20:57 UTC,2019-07-16 20:34:37 UTC,462,819.0,74,Kingsbury St & Erie St,21,Aberdeen St & Jackson Blvd,Subscriber,Female,1952
23801891,2019-07-16 20:39:46 UTC,2019-07-16 20:44:45 UTC,3718,299.0,345,Lake Park Ave & 56th St,247,Shore Dr & 55th St,Subscriber,Male,1951
23801942,2019-07-16 20:42:42 UTC,2019-07-16 20:49:05 UTC,2562,383.0,303,Broadway & Cornelia Ave,254,Pine Grove Ave & Irving Park Rd,Subscriber,Male,1953
23801956,2019-07-16 20:43:38 UTC,2019-07-16 20:55:12 UTC,6051,694.0,623,Michigan Ave & 8th St,75,Canal St & Jackson Blvd,Subscriber,Male,1958
23802025,2019-07-16 20:47:14 UTC,2019-07-16 20:54:05 UTC,4359,411.0,177,Theater on the Lake,324,Stockton Dr & Wrightwood Ave,Subscriber,Female,2000
23802095,2019-07-16 20:53:19 UTC,2019-07-16 21:02:58 UTC,5638,579.0,140,Dearborn Pkwy & Delaware Pl,359,Larrabee St & Division St,Subscriber,Male,1955
23802219,2019-07-16 21:02:45 UTC,2019-07-16 21:29:39 UTC,4787,1614.0,605,University Library (NU),605,University Library (NU),Subscriber,Male,1951
23802381,2019-07-16 21:12:54 UTC,2019-07-16 21:19:35 UTC,5039,401.0,322,Kimbark Ave & 53rd St,345,Lake Park Ave & 56th St,Subscriber,Male,2000
23802454,2019-07-16 21:19:36 UTC,2019-07-17 18:42:02 UTC,3838,76946.0,207,Emerald Ave & 28th St,9,Leavitt St & Archer Ave,Customer,Male,2000
23802540,2019-07-16 21:28:01 UTC,2019-07-16 21:35:21 UTC,384,440.0,632,Clark St & Newport St,230,Lincoln Ave & Roscoe St,Subscriber,Male,2000
23802594,2019-07-16 21:33:18 UTC,2019-07-16 21:48:16 UTC,4916,897.0,140,Dearborn Pkwy & Delaware Pl,6,Dusable Harbor,Subscriber,Male,1955
23802659,2019-07-16 21:39:58 UTC,2019-07-16 21:43:23 UTC,568,205.0,168,Michigan Ave & 14th St,168,Michigan Ave & 14th St,Customer,Male,2001
23802663,2019-07-16 21:40:25 UTC,2019-07-16 21:43:37 UTC,2890,191.0,168,Michigan Ave & 14th St,168,Michigan Ave & 14th St,Customer,Male,2001
23802678,2019-07-16 21:41:32 UTC,2019-07-16 21:47:50 UTC,4996,377.0,292,Southport Ave & Clark St,231,Sheridan Rd & Montrose Ave,Subscriber,Female,1955
23802700,2019-07-16 21:44:22 UTC,2019-07-16 22:13:10 UTC,5433,1728.0,16,Paulina Ave & North Ave,232,Pine Grove Ave & Waveland Ave,Subscriber,Female,1959
23802724,2019-07-16 21:47:21 UTC,2019-07-16 22:42:27 UTC,4166,3306.0,260,Kedzie Ave & Milwaukee Ave,503,Drake Ave & Fullerton Ave,Customer,Male,2000
23802735,2019-07-16 21:48:06 UTC,2019-07-16 22:31:31 UTC,4996,2605.0,231,Sheridan Rd & Montrose Ave,459,Lakefront Trail & Bryn Mawr Ave,Subscriber,Female,1955
23802739,2019-07-16 21:48:34 UTC,2019-07-16 22:05:40 UTC,4916,1026.0,6,Dusable Harbor,338,Calumet Ave & 18th St,Subscriber,Male,1955
23802743,2019-07-16 21:48:46 UTC,2019-07-16 21:55:06 UTC,1799,380.0,152,Lincoln Ave & Diversey Pkwy,153,Southport Ave & Wellington Ave,Subscriber,Male,1956
23802744,2019-07-16 21:48:49 UTC,2019-07-16 22:42:19 UTC,5607,3209.0,260,Kedzie Ave & Milwaukee Ave,503,Drake Ave & Fullerton Ave,Customer,Male,2001
23802804,2019-07-16 21:54:57 UTC,2019-07-16 21:59:04 UTC,3400,246.0,133,Kingsbury St & Kinzie St,74,Kingsbury St & Erie St,Subscriber,Male,1957
23802834,2019-07-16 21:57:42 UTC,2019-07-16 22:00:47 UTC,2591,185.0,251,Clarendon Ave & Leland Ave,465,Marine Dr & Ainslie St,Subscriber,Male,1953
23802866,2019-07-16 22:01:11 UTC,2019-07-16 22:12:47 UTC,2135,695.0,293,Broadway & Wilson Ave,256,Broadway & Sheridan Rd,Subscriber,,1949
23802867,2019-07-16 22:01:14 UTC,2019-07-16 22:19:16 UTC,993,1081.0,374,Western Ave & Walton St,309,Leavitt St & Armitage Ave,Subscriber,Male,1956
23802890,2019-07-16 22:03:03 UTC,2019-07-16 22:31:13 UTC,3029,1689.0,191,Canal St & Monroe St,260,Kedzie Ave & Milwaukee Ave,Subscriber,Male,1904
23803031,2019-07-16 22:19:51 UTC,2019-07-16 22:38:21 UTC,993,1110.0,309,Leavitt St & Armitage Ave,493,Western Ave & Roscoe St,Subscriber,Male,1956
23803112,2019-07-16 22:31:50 UTC,2019-07-16 22:42:28 UTC,1169,637.0,94,Clark St & Armitage Ave,329,Lake Shore Dr & Diversey Pkwy,Subscriber,Male,1959
23803117,2019-07-16 22:32:03 UTC,2019-07-16 23:17:53 UTC,2446,2749.0,302,Sheffield Ave & Wrightwood Ave,282,Halsted St & Maxwell St,Customer,Male,2001
23803127,2019-07-16 22:32:43 UTC,2019-07-16 22:53:50 UTC,4996,1266.0,459,Lakefront Trail & Bryn Mawr Ave,354,Sheridan Rd & Greenleaf Ave,Subscriber,Female,1955
23803145,2019-07-16 22:35:07 UTC,2019-07-16 22:42:39 UTC,4597,451.0,304,Broadway & Waveland Ave,226,Racine Ave & Belmont Ave,Subscriber,Female,1959
23803160,2019-07-16 22:37:54 UTC,2019-07-16 22:58:47 UTC,1196,1253.0,624,Dearborn St & Van Buren St,337,Clark St & Chicago Ave,Subscriber,Female,1958
23803178,2019-07-16 22:40:01 UTC,2019-07-16 22:56:54 UTC,420,1012.0,114,Sheffield Ave & Waveland Ave,250,Ashland Ave & Wellington Ave,Subscriber,Male,1953
23803182,2019-07-16 22:41:20 UTC,2019-07-16 22:57:57 UTC,4892,997.0,282,Halsted St & Maxwell St,170,Clinton St & 18th St,Subscriber,Male,1948
23803190,2019-07-16 22:42:22 UTC,2019-07-16 22:44:46 UTC,470,144.0,66,Clinton St & Lake St,56,Desplaines St & Kinzie St,Subscriber,Male,1949
23803239,2019-07-16 22:48:52 UTC,2019-07-16 23:44:31 UTC,2165,3339.0,21,Aberdeen St & Jackson Blvd,216,California Ave & Division St,Subscriber,Female,1952
23803264,2019-07-16 22:53:53 UTC,2019-07-16 23:02:47 UTC,993,533.0,493,Western Ave & Roscoe St,230,Lincoln Ave & Roscoe St,Subscriber,Male,1956
23803268,2019-07-16 22:54:46 UTC,2019-07-16 23:06:19 UTC,4996,692.0,354,Sheridan Rd & Greenleaf Ave,520,Greenview Ave & Jarvis Ave,Subscriber,Female,1955
23803323,2019-07-16 23:02:00 UTC,2019-07-16 23:20:19 UTC,5222,1098.0,170,Clinton St & 18th St,275,Ashland Ave & 13th St,Subscriber,Male,1948
23803437,2019-07-16 23:22:26 UTC,2019-07-16 23:29:02 UTC,853,395.0,275,Ashland Ave & 13th St,22,May St & Taylor St,Subscriber,Male,1948
23803472,2019-07-16 23:31:26 UTC,2019-07-16 23:35:19 UTC,853,232.0,22,May St & Taylor St,241,Morgan St & Polk St,Subscriber,Male,1948
23803511,2019-07-16 23:43:45 UTC,2019-07-16 23:55:09 UTC,5819,684.0,164,Franklin St & Lake St,321,Wabash Ave & 9th St,Subscriber,Male,1950
23803549,2019-07-16 23:58:18 UTC,2019-07-17 00:05:56 UTC,2406,458.0,237,MLK Jr Dr & 29th St,148,State St & 33rd St,Subscriber,Male,2000
23803611,2019-07-17 00:37:24 UTC,2019-07-17 00:54:13 UTC,4149,1008.0,307,Southport Ave & Clybourn Ave,236,Sedgwick St & Schiller St,Customer,Male,2001
23803617,2019-07-17 00:44:02 UTC,2019-07-17 00:47:01 UTC,4064,178.0,77,Clinton St & Madison St,68,Clinton St & Tilden St,Subscriber,Male,1952
23803684,2019-07-17 02:16:32 UTC,2019-07-17 02:18:33 UTC,5609,120.0,120,Wentworth Ave & Cermak Rd (Temp),132,Wentworth Ave & 24th St (Temp),Subscriber,Male,2000
23803702,2019-07-17 03:18:24 UTC,2019-07-17 03:37:30 UTC,1655,1145.0,487,California Ave & Byron St,297,Paulina St & Montrose Ave,Subscriber,Female,1959
23803866,2019-07-17 05:46:28 UTC,2019-07-17 06:06:42 UTC,993,1214.0,230,Lincoln Ave & Roscoe St,249,Montrose Harbor,Subscriber,Male,1956
23803895,2019-07-17 05:49:43 UTC,2019-07-17 05:54:28 UTC,4730,284.0,197,Michigan Ave & Madison St,98,LaSalle St & Washington St,Subscriber,Male,1958
23803943,2019-07-17 05:57:40 UTC,2019-07-17 06:12:53 UTC,5187,913.0,268,Lake Shore Dr & North Blvd,58,Marshfield Ave & Cortland St,Subscriber,Male,1950
23803972,2019-07-17 06:02:29 UTC,2019-07-17 06:19:50 UTC,6419,1040.0,94,Clark St & Armitage Ave,44,State St & Randolph St,Subscriber,Male,1956
23804010,2019-07-17 06:08:31 UTC,2019-07-17 06:21:22 UTC,3480,770.0,89,Financial Pl & Ida B Wells Dr,55,Halsted St & Roosevelt Rd,Subscriber,Male,1958
23804063,2019-07-17 06:14:44 UTC,2019-07-17 06:25:47 UTC,5671,663.0,192,Canal St & Adams St,196,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Male,1959
23804065,2019-07-17 06:14:57 UTC,2019-07-17 06:22:42 UTC,2877,464.0,460,Clark St & Bryn Mawr Ave,344,Ravenswood Ave & Lawrence Ave,Subscriber,Male,1959
23804095,2019-07-17 06:18:24 UTC,2019-07-17 06:33:16 UTC,1644,891.0,192,Canal St & Adams St,106,State St & Pearson St,Subscriber,Male,1958
23804098,2019-07-17 06:18:46 UTC,2019-07-17 06:25:14 UTC,3560,388.0,174,Canal St & Madison St,37,Dearborn St & Adams St,Subscriber,Male,1953
23804100,2019-07-17 06:18:49 UTC,2019-07-17 06:30:13 UTC,1620,683.0,91,Clinton St & Washington Blvd,264,Stetson Ave & South Water St,Subscriber,Male,1949
23804108,2019-07-17 06:19:15 UTC,2019-07-17 06:31:20 UTC,4156,725.0,638,Clinton St & Jackson Blvd,47,State St & Kinzie St,Subscriber,Male,1956
23804278,2019-07-17 06:35:26 UTC,2019-07-17 06:53:19 UTC,5706,1072.0,301,Clark St & Schiller St,44,State St & Randolph St,Subscriber,Female,1957
23804303,2019-07-17 06:37:47 UTC,2019-07-17 06:58:23 UTC,6407,1236.0,177,Theater on the Lake,249,Montrose Harbor,Subscriber,Female,1956
23804316,2019-07-17 06:38:37 UTC,2019-07-17 06:44:40 UTC,5704,363.0,100,Orleans St & Merchandise Mart Plaza,197,Michigan Ave & Madison St,Subscriber,Male,1959
23804317,2019-07-17 06:38:37 UTC,2019-07-17 06:42:10 UTC,1459,212.0,91,Clinton St & Washington Blvd,98,LaSalle St & Washington St,Subscriber,Male,1959
23804361,2019-07-17 06:41:49 UTC,2019-07-17 06:54:37 UTC,5946,767.0,376,Artesian Ave & Hubbard St,434,Ogden Ave & Roosevelt Rd,Subscriber,Male,1958
23804366,2019-07-17 06:42:02 UTC,2019-07-17 06:48:44 UTC,2731,401.0,77,Clinton St & Madison St,89,Financial Pl & Ida B Wells Dr,Subscriber,Male,1953
23804414,2019-07-17 06:44:42 UTC,2019-07-17 06:54:55 UTC,1074,612.0,176,Clark St & Elm St,164,Franklin St & Lake St,Subscriber,Male,1954
23804447,2019-07-17 06:46:25 UTC,2019-07-17 06:56:08 UTC,1589,583.0,91,Clinton St & Washington Blvd,47,State St & Kinzie St,Subscriber,Male,1955
23804481,2019-07-17 06:48:06 UTC,2019-07-17 06:58:03 UTC,2255,597.0,89,Financial Pl & Ida B Wells Dr,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1958
23804627,2019-07-17 06:55:33 UTC,2019-07-17 06:59:21 UTC,3026,228.0,321,Wabash Ave & 9th St,624,Dearborn St & Van Buren St,Subscriber,Male,1954
23804679,2019-07-17 06:59:16 UTC,2019-07-17 07:28:08 UTC,6407,1732.0,249,Montrose Harbor,249,Montrose Harbor,Subscriber,Female,1956
23804709,2019-07-17 07:01:28 UTC,2019-07-17 07:05:34 UTC,2143,245.0,127,Lincoln Ave & Fullerton Ave,152,Lincoln Ave & Diversey Pkwy,Subscriber,Male,1959
23804723,2019-07-17 07:02:27 UTC,2019-07-17 07:08:06 UTC,751,339.0,254,Pine Grove Ave & Irving Park Rd,299,Halsted St & Roscoe St,Subscriber,Female,1956
23804731,2019-07-17 07:02:55 UTC,2019-07-17 07:11:33 UTC,4576,518.0,34,Cannon Dr & Fullerton Ave,157,Lake Shore Dr & Wellington Ave,Subscriber,Female,1955
23804791,2019-07-17 07:06:13 UTC,2019-07-17 07:08:41 UTC,3204,148.0,465,Marine Dr & Ainslie St,251,Clarendon Ave & Leland Ave,Subscriber,Male,1953
23804835,2019-07-17 07:08:36 UTC,2019-07-17 07:33:35 UTC,6371,1498.0,59,Wabash Ave & Roosevelt Rd,205,Paulina St & 18th St,Subscriber,Male,1958
23804848,2019-07-17 07:09:21 UTC,2019-07-17 07:27:12 UTC,3527,1071.0,58,Marshfield Ave & Cortland St,230,Lincoln Ave & Roscoe St,Subscriber,Female,1959
23804856,2019-07-17 07:09:45 UTC,2019-07-17 07:18:50 UTC,2731,545.0,89,Financial Pl & Ida B Wells Dr,21,Aberdeen St & Jackson Blvd,Subscriber,Male,1955
23804872,2019-07-17 07:10:45 UTC,2019-07-17 07:23:29 UTC,5577,764.0,172,Rush St & Cedar St,37,Dearborn St & Adams St,Subscriber,Male,1959
23804951,2019-07-17 07:14:46 UTC,2019-07-17 07:27:51 UTC,71,785.0,36,Franklin St & Jackson Blvd,198,Green St & Madison St,Subscriber,Male,1956
23804955,2019-07-17 07:14:57 UTC,2019-07-17 07:25:25 UTC,245,627.0,58,Marshfield Ave & Cortland St,365,Halsted St & North Branch St,Subscriber,Male,1958
23804992,2019-07-17 07:16:55 UTC,2019-07-17 07:30:10 UTC,4034,794.0,341,Adler Planetarium,273,Michigan Ave & 18th St,Subscriber,Male,1957
23805003,2019-07-17 07:17:24 UTC,2019-07-17 08:44:00 UTC,1883,5196.0,2,Buckingham Fountain,2,Buckingham Fountain,Customer,Male,1958
23805032,2019-07-17 07:18:41 UTC,2019-07-17 07:28:05 UTC,497,564.0,55,Halsted St & Roosevelt Rd,233,Sangamon St & Washington Blvd,Subscriber,Male,1954
23805036,2019-07-17 07:18:48 UTC,2019-07-17 07:25:53 UTC,5566,425.0,77,Clinton St & Madison St,39,Wabash Ave & Adams St,Subscriber,Male,1959
23805057,2019-07-17 07:19:42 UTC,2019-07-17 07:38:20 UTC,4475,1117.0,355,South Shore Dr & 67th St,431,Eberhart Ave & 61st St,Customer,Female,2000
23805084,2019-07-17 07:20:34 UTC,2019-07-17 07:39:47 UTC,5417,1152.0,376,Artesian Ave & Hubbard St,317,Wood St & Taylor St,Subscriber,Female,1952
23805140,2019-07-17 07:22:38 UTC,2019-07-17 07:31:01 UTC,3317,502.0,292,Southport Ave & Clark St,344,Ravenswood Ave & Lawrence Ave,Subscriber,Male,1957
23805150,2019-07-17 07:22:59 UTC,2019-07-17 07:31:07 UTC,5003,488.0,66,Clinton St & Lake St,125,Rush St & Hubbard St,Subscriber,Male,1958
23805176,2019-07-17 07:23:37 UTC,2019-07-17 07:36:30 UTC,6246,772.0,91,Clinton St & Washington Blvd,142,McClurg Ct & Erie St,Subscriber,Male,1957
23805219,2019-07-17 07:25:19 UTC,2019-07-17 07:31:24 UTC,1585,365.0,289,Wells St & Concord Ln,46,Wells St & Walton St,Subscriber,Female,1957
23805266,2019-07-17 07:27:25 UTC,2019-07-17 07:49:37 UTC,5369,1332.0,177,Theater on the Lake,459,Lakefront Trail & Bryn Mawr Ave,Subscriber,Male,1946
23805293,2019-07-17 07:28:34 UTC,2019-07-17 07:34:20 UTC,5664,346.0,192,Canal St & Adams St,233,Sangamon St & Washington Blvd,Subscriber,Male,1950
23805296,2019-07-17 07:28:41 UTC,2019-07-17 07:48:42 UTC,6407,1200.0,249,Montrose Harbor,459,Lakefront Trail & Bryn Mawr Ave,Subscriber,Female,1956
23805309,2019-07-17 07:29:16 UTC,2019-07-17 07:32:18 UTC,252,181.0,283,LaSalle St & Jackson Blvd,49,Dearborn St & Monroe St,Subscriber,Male,1958
23805342,2019-07-17 07:30:24 UTC,2019-07-17 07:41:37 UTC,5874,672.0,222,Milwaukee Ave & Rockwell St,509,Troy St & North Ave,Subscriber,Female,2001
23805347,2019-07-17 07:28:39 UTC,2019-07-17 07:34:43 UTC,217,363.0,345,Lake Park Ave & 56th St,328,Ellis Ave & 58th St,Subscriber,Male,1956
23805356,2019-07-17 07:30:44 UTC,2019-07-17 07:34:55 UTC,1664,250.0,118,Sedgwick St & North Ave,138,Clybourn Ave & Division St,Subscriber,Male,1959
23805405,2019-07-17 07:33:02 UTC,2019-07-17 07:41:28 UTC,158,505.0,81,Daley Center Plaza,99,Lake Shore Dr & Ohio St,Subscriber,Male,1951
23805434,2019-07-17 07:34:08 UTC,2019-07-17 07:38:29 UTC,477,261.0,35,Streeter Dr & Grand Ave,635,Fairbanks St & Superior St,Subscriber,Female,1959
23805463,2019-07-17 07:35:36 UTC,2019-07-17 07:45:43 UTC,3052,607.0,195,Columbus Dr & Randolph St,40,LaSalle St & Adams St,Subscriber,Male,1957
23805509,2019-07-17 07:37:44 UTC,2019-07-17 07:46:06 UTC,497,501.0,174,Canal St & Madison St,39,Wabash Ave & Adams St,Subscriber,Male,1953
23805566,2019-07-17 07:39:47 UTC,2019-07-17 07:43:41 UTC,3377,234.0,77,Clinton St & Madison St,36,Franklin St & Jackson Blvd,Subscriber,Male,1957
23805574,2019-07-17 07:39:55 UTC,2019-07-17 07:52:09 UTC,849,733.0,295,Broadway & Argyle St,256,Broadway & Sheridan Rd,Subscriber,Female,1957
23805578,2019-07-17 07:40:10 UTC,2019-07-17 08:08:22 UTC,2687,1692.0,339,Emerald Ave & 31st St,383,Paulina St & Flournoy St,Subscriber,Female,1951
23805608,2019-07-17 07:41:08 UTC,2019-07-17 07:44:05 UTC,4383,177.0,77,Clinton St & Madison St,198,Green St & Madison St,Subscriber,Male,1958
23805634,2019-07-17 07:42:03 UTC,2019-07-17 07:55:29 UTC,4637,805.0,376,Artesian Ave & Hubbard St,217,Elizabeth (May) St & Fulton St,Subscriber,Male,1959
23805672,2019-07-17 07:43:17 UTC,2019-07-17 07:59:24 UTC,5562,966.0,94,Clark St & Armitage Ave,100,Orleans St & Merchandise Mart Plaza,Subscriber,Female,1951
23805678,2019-07-17 07:43:28 UTC,2019-07-17 08:24:23 UTC,5853,2454.0,255,Indiana Ave & Roosevelt Rd,623,Michigan Ave & 8th St,Customer,Male,1959
23805699,2019-07-17 07:44:28 UTC,2019-07-17 07:51:32 UTC,3696,423.0,71,Morgan St & Lake St,134,Peoria St & Jackson Blvd,Subscriber,Male,1954
23805789,2019-07-17 07:47:22 UTC,2019-07-17 07:54:29 UTC,985,427.0,239,Western Ave & Leland Ave,344,Ravenswood Ave & Lawrence Ave,Subscriber,Female,1959
23805821,2019-07-17 07:48:16 UTC,2019-07-17 07:53:30 UTC,2119,313.0,174,Canal St & Madison St,36,Franklin St & Jackson Blvd,Subscriber,Female,1956
23805830,2019-07-17 07:48:30 UTC,2019-07-17 08:05:49 UTC,4675,1038.0,75,Canal St & Jackson Blvd,97,Field Museum,Subscriber,Female,2000
23805881,2019-07-17 07:49:34 UTC,2019-07-17 07:58:37 UTC,2060,542.0,174,Canal St & Madison St,47,State St & Kinzie St,Subscriber,Female,1959
23805913,2019-07-17 07:50:32 UTC,2019-07-17 08:04:43 UTC,1460,850.0,77,Clinton St & Madison St,383,Paulina St & Flournoy St,Subscriber,Female,1957
23805933,2019-07-17 07:51:17 UTC,2019-07-17 08:14:05 UTC,3115,1368.0,459,Lakefront Trail & Bryn Mawr Ave,249,Montrose Harbor,Subscriber,Female,1956
23805996,2019-07-17 07:53:56 UTC,2019-07-17 08:02:11 UTC,3726,494.0,161,Rush St & Superior St,99,Lake Shore Dr & Ohio St,Subscriber,Female,1956
23805997,2019-07-17 07:53:57 UTC,2019-07-17 08:02:43 UTC,91,526.0,111,Sedgwick St & Huron St,140,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1955
23806015,2019-07-17 07:54:22 UTC,2019-07-17 08:02:48 UTC,1530,506.0,77,Clinton St & Madison St,47,State St & Kinzie St,Subscriber,Male,1959
23806075,2019-07-17 07:56:40 UTC,2019-07-17 08:12:46 UTC,3827,965.0,91,Clinton St & Washington Blvd,383,Paulina St & Flournoy St,Subscriber,Male,1944
23806086,2019-07-17 07:57:06 UTC,2019-07-17 08:07:08 UTC,2441,602.0,196,Cityfront Plaza Dr & Pioneer Ct,18,Wacker Dr & Washington St,Subscriber,Male,1958
23806094,2019-07-17 07:57:28 UTC,2019-07-17 08:08:23 UTC,20,655.0,174,Canal St & Madison St,45,Michigan Ave & Ida B Wells Dr,Subscriber,Male,1958
23806136,2019-07-17 07:58:56 UTC,2019-07-17 08:16:58 UTC,4491,1082.0,168,Michigan Ave & 14th St,51,Clark St & Randolph St,Subscriber,Female,1956
23806177,2019-07-17 08:00:13 UTC,2019-07-17 08:05:04 UTC,1582,290.0,98,LaSalle St & Washington St,47,State St & Kinzie St,Subscriber,Male,1959
23806232,2019-07-17 08:01:26 UTC,2019-07-17 08:18:34 UTC,5396,1028.0,596,Benson Ave & Church St,605,University Library (NU),Subscriber,Female,1959
23806279,2019-07-17 08:03:16 UTC,2019-07-17 08:13:13 UTC,1146,596.0,191,Canal St & Monroe St,33,State St & Van Buren St,Subscriber,Male,1959
23806281,2019-07-17 08:03:20 UTC,2019-07-17 08:15:57 UTC,3947,756.0,153,Southport Ave & Wellington Ave,157,Lake Shore Dr & Wellington Ave,Subscriber,Male,1959
23806292,2019-07-17 08:03:38 UTC,2019-07-17 08:10:50 UTC,6356,432.0,77,Clinton St & Madison St,44,State St & Randolph St,Subscriber,Male,1959
23806335,2019-07-17 08:04:42 UTC,2019-07-17 08:11:06 UTC,217,383.0,328,Ellis Ave & 58th St,345,Lake Park Ave & 56th St,Subscriber,Male,1956
23806361,2019-07-17 08:05:34 UTC,2019-07-17 08:20:21 UTC,4537,886.0,77,Clinton St & Madison St,383,Paulina St & Flournoy St,Subscriber,Male,1956
23806460,2019-07-17 08:09:24 UTC,2019-07-17 08:26:32 UTC,637,1028.0,91,Clinton St & Washington Blvd,261,Hermitage Ave & Polk St,Subscriber,Male,1956
23806472,2019-07-17 08:09:56 UTC,2019-07-17 08:32:47 UTC,1725,1370.0,3,Shedd Aquarium,150,Fort Dearborn Dr & 31st St,Subscriber,Male,1950
23806480,2019-07-17 08:10:10 UTC,2019-07-17 08:19:57 UTC,4235,586.0,165,Clark St & Grace St,293,Broadway & Wilson Ave,Subscriber,Female,1959
23806505,2019-07-17 08:10:46 UTC,2019-07-17 08:21:40 UTC,6162,654.0,417,Cornell Ave & Hyde Park Blvd,423,University Ave & 57th St,Subscriber,Male,2001
23806527,2019-07-17 08:11:15 UTC,2019-07-17 08:17:34 UTC,6458,378.0,479,Drake Ave & Montrose Ave,489,Drake Ave & Addison St,Subscriber,Male,1952
23806575,2019-07-17 08:12:58 UTC,2019-07-17 08:23:19 UTC,5517,620.0,631,Malcolm X College,21,Aberdeen St & Jackson Blvd,Subscriber,Female,1948
23806991,2019-07-17 08:26:26 UTC,2019-07-17 08:33:32 UTC,5209,425.0,596,Benson Ave & Church St,600,Dodge Ave & Church St,Subscriber,Male,1954
23807047,2019-07-17 08:28:14 UTC,2019-07-17 08:36:58 UTC,4859,524.0,52,Michigan Ave & Lake St,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1954
23807072,2019-07-17 08:28:51 UTC,2019-07-17 08:33:54 UTC,2756,303.0,195,Columbus Dr & Randolph St,51,Clark St & Randolph St,Subscriber,Male,1957
